DateTime,High,Low,Average,Volume BTC
2015-10-07 00:00:00,219.49,216.84,218.42,5904.57
2015-10-06 00:00:00,219.24,214.82,216.73,7873.57
2015-10-05 00:00:00,215.35,211.49,213.68,6926.57
2015-10-04 00:00:00,215.59,213.05,214.23,2947.36
2015-10-03 00:00:00,214.67,211.74,213.34,3782.55
2015-10-02 00:00:00,215.92,211.38,213.27,6863.32
2015-10-01 00:00:00,214.18,211.26,212.61,6752.06
2015-09-30 00:00:00,213.33,210.32,212.16,6422.34
2015-09-29 00:00:00,213.71,211.37,212.41,8856.75
2015-09-28 00:00:00,213.56,208.47,212.13,9255.83
2015-09-27 00:00:00,211.10,207.10,209.49,3670.85
2015-09-26 00:00:00,211.34,208.88,210.53,2984.16
2015-09-25 00:00:00,213.33,209.32,211.23,6374.77
2015-09-24 00:00:00,210.76,206.36,208.20,7663.05
2015-09-23 00:00:00,208.95,206.18,207.49,5945.23
2015-09-22 00:00:00,207.92,201.63,205.60,10202.72
2015-09-21 00:00:00,205.53,200.94,203.31,7175.88
2015-09-20 00:00:00,208.68,204.79,205.72,6179.32
2015-09-19 00:00:00,207.25,204.46,205.76,5452.67
2015-09-18 00:00:00,207.38,204.27,206.09,7180.81
2015-09-17 00:00:00,208.59,203.23,205.09,8438.52
2015-09-16 00:00:00,208.56,202.07,204.06,8126.65
2015-09-15 00:00:00,207.75,204.23,205.66,7257.89
2015-09-14 00:00:00,205.81,202.30,203.34,7631.2
2015-09-13 00:00:00,209.82,203.37,207.46,5402.92
2015-09-12 00:00:00,214.34,208.69,212.46,5106.22
2015-09-11 00:00:00,215.53,212.67,214.06,6220.81
2015-09-10 00:00:00,216.35,212.15,214.24,6433.5
2015-09-09 00:00:00,219.55,214.54,217.10,6526.3
2015-09-08 00:00:00,220.77,215.65,218.41,8651.8
2015-09-07 00:00:00,218.03,215.81,216.69,5765.32
2015-09-06 00:00:00,219.54,211.08,215.55,5969.67
2015-09-05 00:00:00,213.07,207.14,209.23,12096.15
2015-09-04 00:00:00,208.71,206.32,207.53,6223.09
2015-09-03 00:00:00,206.87,206.87,206.87,12015.78
2015-09-02 00:00:00,204.00,204.00,204.00,6355.33
2015-09-01 00:00:00,204.71,204.71,204.71,7483.53
2015-08-31 00:00:00,205.12,205.12,205.12,10506.57
2015-08-30 00:00:00,206.02,206.02,206.02,8775.94
2015-08-29 00:00:00,207.99,207.99,207.99,6039.43
2015-08-28 00:00:00,203.72,203.72,203.72,11482.55
2015-08-27 00:00:00,202.17,202.17,202.17,9553.1
2015-08-26 00:00:00,200.04,200.04,200.04,14139.65
2015-08-25 00:00:00,189.21,189.21,189.21,25456.8
2015-08-24 00:00:00,197.26,197.26,197.26,18997.04
2015-08-23 00:00:00,204.53,204.53,204.53,5370.29
2015-08-22 00:00:00,205.43,205.43,205.43,6971.86
2015-08-21 00:00:00,210.03,210.03,210.03,6883.09
2015-08-20 00:00:00,211.36,211.36,211.36,11069.11
2015-08-19 00:00:00,216.28,216.28,216.28,17678.02
2015-08-18 00:00:00,233.96,233.96,233.96,9588.43
2015-08-17 00:00:00,236.72,236.72,236.72,6827.31
2015-08-16 00:00:00,237.20,237.20,237.20,9326.04
2015-08-15 00:00:00,242.39,242.39,242.39,3996.85
2015-08-14 00:00:00,239.82,239.82,239.82,5676.07
